1350.457153,354.616394,3093.20459,763.8723755,0.174167737,0.079622366,288.8495178,167.0055542,0.527777778,0,40,10,20,9,0.660408428,0.662465898,0.661947453,0.719775478,0.734623459,129.1992188,1235.366455,150.5959015,3358.182861,289.6003113,0.11714071,0.029855389,249.5139313,92.27005005,0.549382716,40,10,19,20,9,0.67896524,0.682798162,0.682287776,0.761202798,0.756538267,129.1992188,blues
1050.938599,484.5267639,2435.312256,1124.658691,0.128753796,0.088956624,196.9232788,156.8503418,0.527777778,56,37,18,19,0,0.526792344,0.632173055,0.69924724,0.551010365,0.610750825,67.99958882,740.7425537,212.1449432,2325.619141,560.8831787,0.045931645,0.025890509,105.1171722,52.21355057,0.555555556,38,37,19,0,18,0.526723177,0.585705559,0.587558373,0.617735059,0.726202471,67.99958882,blues
1323.876221,378.5606995,2890.500244,749.559021,0.171683311,0.068661913,435.3527222,247.6043549,0.577160494,8,32,7,15,0,0.592614869,0.599647352,0.757332465,0.639993867,0.630022955,161.4990234,1103.633911,239.266037,2850.258545,563.8513184,0.111497171,0.038073774,322.0378418,86.85260773,0.521604938,8,65,7,32,0,0.598214647,0.609090777,0.693943473,0.620108858,0.658364277,161.4990234,blues
1021.876709,357.9553223,2443.553223,931.5169678,0.120251521,0.05862223,169.4789886,158.5715637,0.577160494,61,41,0,19,20,0.576433535,0.576476567,0.635287225,0.651543657,0.6954188,61.5234375,664.253479,211.7084198,1875.582031,648.3154297,0.039557572,0.023738004,150.5406494,90.8526001,0.570987654,19,40,41,20,0,0.637262444,0.663029479,0.685463118,0.696635927,0.714923576,61.5234375,blues
1516.852783,527.8636475,3190.203857,1016.519959,0.20826441,0.090008691,302.0968018,218.6968994,0.604938272,18,38,8,9,0,0.606352429,0.613960363,0.631254408,0.658838199,0.638360828,129.1992188,1263.885376,204.7135162,3145.276611,563.5567017,0.140119359,0.027428724,120.7797089,36.6318512,0.462962963,0,9,18,38,8,0.615640109,0.687220331,0.632591818,0.658892526,0.675266361,129.1992188,blues
1452.512695,797.3071289,2977.264404,1338.542969,0.186232135,0.131216109,282.8037109,300.8182068,0.608024691,37,36,17,18,0,0.547301213,0.548479199,0.570898318,0.666238231,0.632682357,107.6660156,1166.819092,377.4497375,2955.332275,894.3292847,0.110994555,0.043473713,123.354332,54.74539948,0.478395062,36,11,17,18,0,0.508270517,0.517329631,0.526712232,0.577937192,0.635524426,107.6660156,blues
1290.064087,618.4847412,2662.108887,1166.929199,0.164512292,0.094588175,438.9085999,439.9533691,0.595679012,33,17,9,16,0,0.427119563,0.533548746,0.432775998,0.536838611,0.605323548,75.99954044,1107.325073,320.2095642,2707.069092,645.079834,0.102240205,0.044119455,130.7461853,61.3272438,0.49382716,5,18,16,17,0,0.4666094,0.472273467,0.476839231,0.574855271,0.603220759,71.77734375,blues
1260.46814,621.2042847,2834.374268,1048.676392,0.153167859,0.106954604,347.9569702,361.2654419,0.592592593,12,14,27,13,0,0.447410803,0.447559654,0.493545103,0.578814803,0.601183476,92.28515625,955.3427734,187.3274841,2548.82666,364.015625,0.075654164,0.023783335,117.161293,37.20296478,0.512345679,12,8,27,0,13,0.518584685,0.531924452,0.551528089,0.618764631,0.637344121,92.28515625,blues
1418.495605,402.6022644,3266.866211,828.109314,0.178896591,0.077626146,293.5846252,159.6411133,0.533950617,7,15,0,30,14,0.626551744,0.639346724,0.643009933,0.645793386,0.680869975,86.1328125,1025.051025,160.9745636,3022.590576,340.2505188,0.066517942,0.032133088,214.4187927,69.54478455,0.567901235,15,22,7,14,30,0.680779789,0.686962715,0.693460788,0.72157764,0.693741075,86.1328125,blues
1285.214722,580.7327271,2910.072754,1221.122681,0.145352349,0.073534116,232.7250671,241.0717621,0.583333333,31,30,14,15,0,0.495930106,0.496995437,0.503512828,0.52587143,0.702840627,129.1992188,1180.887695,162.0896912,3433.017822,332.0986633,0.103425063,0.025151378,44.19762039,11.17261982,0.561728395,30,14,9,15,0,0.600208898,0.640625217,0.641811901,0.658858385,0.727563826,129.1992188,blues
