1350.45715332,354.616394043,3093.20458984,763.872375488,0.174167737365,0.0796223655343,288.849517822,167.005554199,0.527777777778,blues
1050.93859863,484.526763916,2435.31225586,1124.65869141,0.12875379622,0.0889566242695,196.923278809,156.850341797,0.527777777778,blues
1323.8762207,378.560699463,2890.50024414,749.559020996,0.171683311462,0.0686619132757,435.352722168,247.604354858,0.577160493827,blues
1021.87670898,357.955322266,2443.55322266,931.516967773,0.120251521468,0.0586222298443,169.478988647,158.571563721,0.577160493827,blues
1516.8527832,527.863647461,3190.20385742,1016.5199585,0.208264410496,0.0900086909533,302.096801758,218.696899414,0.604938271605,blues
1341.39672852,235.244873047,2757.08056641,676.714050293,0.200694918633,0.0489970594645,64.3174057007,37.7512550354,0.611111111111,classical
1237.09240723,263.725311279,2589.63354492,671.626220703,0.179394677281,0.0556226707995,38.5354576111,18.5346622467,0.564814814815,classical
1342.65466309,238.992294312,2882.1262207,639.955688477,0.19190736115,0.0499466694891,86.6470870972,34.0842132568,0.561728395062,classical
1516.1394043,357.733734131,3160.46289062,769.758422852,0.234928935766,0.0742862150073,38.4415130615,29.1067562103,0.608024691358,classical
1487.9831543,275.445556641,3171.49511719,589.330383301,0.220192953944,0.0604389756918,78.5778808594,30.2942199707,0.577160493827,classical
1819.07019043,423.136047363,3788.31518555,682.757141113,0.251481413841,0.0760986730456,432.044036865,189.09072876,0.496913580247,country
1924.27062988,211.286026001,4008.69824219,365.469390869,0.27988705039,0.0623325966299,446.469818115,151.198532104,0.530864197531,country
1450.44506836,541.427856445,3382.49072266,810.377319336,0.166208252311,0.102158337831,244.820480347,156.722167969,0.495412844037,country
1746.89709473,524.523498535,3577.47827148,666.12310791,0.236018225551,0.102175883949,415.656433105,229.230804443,0.50773993808,country
1942.60290527,255.056045532,4153.44140625,377.977905273,0.253507167101,0.0655537098646,393.438903809,155.674514771,0.513931888545,country
1544.44238281,727.298828125,3206.98974609,1210.80212402,0.212541535497,0.141470700502,349.33416748,280.085540771,0.587692307692,disco
2027.27490234,417.723876953,4002.79785156,636.813354492,0.297277033329,0.0863081738353,618.328063965,242.673690796,0.530674846626,disco
1653.67248535,408.034912109,3683.20800781,700.506164551,0.204163447022,0.0794414058328,283.597808838,119.284790039,0.518518518519,disco
2032.83300781,602.571533203,4115.60791016,843.240905762,0.285829216242,0.106844820082,499.197784424,227.116531372,0.45871559633,disco
1647.65661621,362.530975342,3763.06030273,653.933959961,0.211760103703,0.0762002170086,285.760681152,189.534194946,0.518518518519,disco
1753.25622559,496.709228516,3717.13623047,885.441467285,0.222801148891,0.0777494907379,453.303710938,264.847442627,0.490740740741,hiphop
2202.46069336,636.131835938,3944.23144531,726.548095703,0.332355767488,0.122307851911,510.666900635,252.227035522,0.506172839506,hiphop
1129.98779297,534.630981445,2740.00048828,1148.99572754,0.134041130543,0.0909848436713,194.384277344,102.311561584,0.5,hiphop
1829.19445801,587.633178711,3759.73730469,808.544616699,0.244750410318,0.104325026274,451.123565674,233.478317261,0.530864197531,hiphop
1756.44482422,675.926208496,3672.00976562,1076.1829834,0.228050738573,0.115042157471,223.489105225,161.690444946,0.537037037037,hiphop
1171.33850098,524.45135498,2495.52539062,1144.83093262,0.161783352494,0.0840292945504,132.533691406,149.018951416,0.66049382716,jazz
1080.9029541,488.349731445,2420.79052734,1096.3815918,0.136241793633,0.0730242580175,41.9368133545,49.4668159485,0.663580246914,jazz
1058.77770996,439.012542725,2261.61767578,847.08795166,0.126532003284,0.0766762793064,159.426101685,141.729507446,0.490740740741,jazz
814.922912598,374.681640625,1720.06420898,899.170410156,0.106765300035,0.0566316023469,71.3152999878,70.7041702271,0.601851851852,jazz
903.092224121,331.751098633,1991.98730469,952.625305176,0.105698175728,0.0469687730074,124.991371155,127.053337097,0.512345679012,jazz
2113.6015625,395.977142334,4256.5625,387.208648682,0.288129717112,0.0952565744519,204.602767944,45.8893661499,0.549382716049,metal
1934.10913086,346.6512146,4057.71289062,498.182342529,0.256591409445,0.0916818976402,192.386138916,62.7043151855,0.503086419753,metal
1691.68713379,303.1065979,3690.38549805,554.25592041,0.230133667588,0.0711425766349,338.345062256,136.005249023,0.429012345679,metal
2114.79370117,384.337524414,4104.40136719,517.758544922,0.295139223337,0.091167755425,384.871002197,148.096984863,0.564814814815,metal
2171.76147461,433.963439941,4154.21337891,463.88760376,0.335302054882,0.0830930396914,132.560333252,42.1494979858,0.469135802469,metal
1690.98498535,592.673339844,3864.74462891,814.225952148,0.195492118597,0.11714220047,238.612915039,173.478988647,0.518518518519,pop
1596.09667969,644.513183594,3512.27148438,1115.0057373,0.192583560944,0.0955445989966,483.437896729,263.199188232,0.543209876543,pop
1565.97839355,581.44732666,3699.62353516,1059.01550293,0.163457244635,0.0803261101246,404.216156006,217.04598999,0.546296296296,pop
1548.75708008,437.896026611,3282.15209961,707.820678711,0.211894437671,0.088379226625,247.529205322,138.760101318,0.478395061728,pop
1607.11242676,483.273498535,3474.12304688,860.702087402,0.204807952046,0.0870942398906,410.824981689,179.297927856,0.475308641975,pop
1490.33300781,439.345550537,3271.41870117,862.978393555,0.20211674273,0.10127646476,242.435165405,137.228515625,0.555555555556,reggae
1176.98962402,479.777038574,2812.67504883,1105.8638916,0.137585133314,0.0783552750945,140.126037598,110.171821594,0.583333333333,reggae
1357.1505127,587.795227051,3037.07885742,1302.10791016,0.163784772158,0.0925220251083,261.357788086,156.523529053,0.595679012346,reggae
1506.57067871,499.431671143,3152.88647461,925.732543945,0.214442253113,0.0991293415427,161.014389038,117.743804932,0.586419753086,reggae
1539.96435547,513.356201172,3264.57324219,996.330749512,0.199793815613,0.0798161029816,259.179321289,165.067855835,0.524691358025,reggae
1517.28759766,553.168884277,3294.24780273,1066.29553223,0.188330158591,0.103337824345,269.691345215,236.371490479,0.552469135802,rock
1274.42785645,478.858886719,2976.96533203,935.986877441,0.134746000171,0.0824127942324,196.706771851,123.893348694,0.509259259259,rock
1613.40332031,527.452148438,3528.45458984,917.710632324,0.204471364617,0.1065665856,350.112457275,306.61050415,0.617283950617,rock
1222.42785645,624.918823242,2843.8449707,1218.99853516,0.130661651492,0.0954752936959,178.004943848,145.018630981,0.598765432099,rock
1155.05456543,698.370239258,2786.82202148,1251.14477539,0.118491597474,0.114523150027,225.824645996,168.10836792,0.527777777778,rock
